ID_Venta,Fecha,ID_Producto,ID_Cliente,ID_Vendedor,Cantidad,Precio_Unitario,Descuento,Total_Venta,Costo_Unitario,Utilidad
VTA02575,2024-07-13,P001,C018,V002,2,1200,0,2400.0,900,600
VTA02576,2025-11-16,P001,C008,V008,1,1200,0,1200.0,900,300
VTA02577,2024-01-24,P002,C007,V003,5,800,15,3400.0,600,1000
VTA02578,2025-08-08,P001,C017,V005,3,1200,5,3420.0,900,900
VTA02579,2025-05-16,P001,C020,V006,3,1200,0,3600.0,900,900
VTA02580,2025-08-05,P005,C014,V008,3,100,15,255.0,60,120
VTA02581,2025-05-08,P002,C008,V005,1,800,5,760.0,600,200
VTA02582,2025-01-19,P005,C010,V010,1,100,15,85.0,60,40
VTA02583,2024-12-05,P004,C011,V010,2,300,0,600.0,200,200
VTA02584,2025-10-21,P004,C014,V001,2,300,0,600.0,200,200
VTA02585,2024-09-28,P005,C020,V009,4,100,15,340.0,60,160
VTA02586,2024-03-06,P005,C004,V009,3,100,5,285.0,60,120
VTA02587,2024-03-05,P004,C001,V001,5,300,0,1500.0,200,500
VTA02588,2025-10-13,P001,C005,V005,5,1200,10,5400.0,900,1500
VTA02589,2024-09-01,P003,C015,V002,3,150,15,382.5,90,180
VTA02590,2024-03-03,P001,C001,V010,3,1200,10,3240.0,900,900
VTA02591,2024-05-20,P003,C013,V009,5,150,0,750.0,90,300
VTA02592,2024-04-16,P005,C008,V006,4,100,15,340.0,60,160
VTA02593,2025-09-01,P005,C008,V004,3,100,0,300.0,60,120
VTA02594,2025-04-29,P001,C008,V002,1,1200,0,1200.0,900,300
VTA02595,2025-02-07,P004,C004,V007,3,300,10,810.0,200,300
VTA02596,2024-03-06,P005,C011,V009,4,100,15,340.0,60,160
VTA02597,2024-07-17,P004,C010,V005,1,300,15,255.0,200,100
VTA02598,2025-07-04,P002,C007,V004,3,800,0,2400.0,600,600
VTA02599,2025-01-05,P003,C012,V005,4,150,10,540.0,90,240
VTA02600,2024-02-27,P001,C004,V006,5,1200,10,5400.0,900,1500
VTA02601,2024-04-07,P001,C010,V007,4,1200,5,4560.0,900,1200
VTA02602,2024-10-29,P001,C017,V006,4,1200,0,4800.0,900,1200
VTA02603,2024-10-24,P005,C010,V005,3,100,15,255.0,60,120
VTA02604,2024-10-12,P004,C005,V005,2,300,10,540.0,200,200
VTA02605,2024-03-06,P001,C012,V004,2,1200,0,2400.0,900,600
VTA02606,2024-07-02,P001,C002,V010,3,1200,0,3600.0,900,900
VTA02607,2024-04-17,P005,C018,V010,4,100,0,400.0,60,160
VTA02608,2024-10-19,P001,C003,V003,4,1200,15,4080.0,900,1200
VTA02609,2024-06-26,P004,C016,V008,2,300,5,570.0,200,200
VTA02610,2024-06-07,P003,C010,V005,1,150,15,127.5,90,60
VTA02611,2024-05-29,P001,C013,V004,3,1200,0,3600.0,900,900
VTA02612,2024-09-27,P001,C010,V007,1,1200,5,1140.0,900,300
VTA02613,2025-09-17,P004,C014,V004,4,300,0,1200.0,200,400
VTA02614,2025-05-28,P002,C010,V008,1,800,10,720.0,600,200
VTA02615,2024-05-19,P003,C009,V008,1,150,15,127.5,90,60
VTA02616,2025-01-03,P002,C007,V006,2,800,0,1600.0,600,400
VTA02617,2024-09-25,P001,C013,V008,5,1200,0,6000.0,900,1500
VTA02618,2025-05-20,P002,C011,V010,3,800,10,2160.0,600,600
VTA02619,2024-01-05,P003,C009,V001,3,150,5,427.5,90,180
VTA02620,2024-05-22,P001,C012,V009,5,1200,10,5400.0,900,1500
VTA02621,2024-01-20,P001,C011,V008,1,1200,5,1140.0,900,300
VTA02622,2024-12-04,P001,C018,V006,1,1200,15,1020.0,900,300
VTA02623,2025-01-05,P005,C019,V008,5,100,5,475.0,60,200
VTA02624,2024-08-31,P002,C019,V006,1,800,10,720.0,600,200
VTA02625,2024-01-18,P004,C002,V008,5,300,10,1350.0,200,500
VTA02626,2025-02-28,P004,C019,V003,2,300,15,510.0,200,200
VTA02627,2024-10-21,P004,C005,V009,5,300,15,1275.0,200,500
VTA02628,2024-11-06,P001,C007,V010,4,1200,15,4080.0,900,1200
VTA02629,2025-11-03,P002,C009,V005,1,800,5,760.0,600,200
VTA02630,2024-12-20,P003,C019,V002,1,150,0,150.0,90,60
VTA02631,2025-12-15,P002,C001,V006,1,800,0,800.0,600,200
VTA02632,2025-02-18,P001,C019,V007,2,1200,10,2160.0,900,600
VTA02633,2024-09-19,P004,C013,V001,1,300,10,270.0,200,100
VTA02634,2025-09-07,P004,C002,V010,5,300,10,1350.0,200,500
VTA02635,2024-03-07,P002,C012,V006,5,800,15,3400.0,600,1000
VTA02636,2024-12-18,P004,C020,V005,2,300,5,570.0,200,200
VTA02637,2025-05-29,P001,C020,V004,3,1200,15,3060.0,900,900
VTA02638,2025-02-04,P004,C007,V005,3,300,5,855.0,200,300
VTA02639,2024-11-03,P004,C005,V001,1,300,15,255.0,200,100
VTA02640,2024-10-29,P002,C013,V009,2,800,10,1440.0,600,400
VTA02641,2024-10-16,P005,C015,V006,2,100,5,190.0,60,80
VTA02642,2025-02-24,P004,C010,V010,4,300,15,1020.0,200,400
VTA02643,2025-04-10,P005,C016,V001,4,100,15,340.0,60,160
VTA02644,2024-10-29,P002,C005,V004,1,800,5,760.0,600,200
VTA02645,2025-03-05,P001,C017,V006,4,1200,5,4560.0,900,1200
VTA02646,2025-11-21,P001,C019,V003,4,1200,0,4800.0,900,1200
VTA02647,2024-11-27,P002,C009,V009,4,800,10,2880.0,600,800
VTA02648,2025-03-21,P002,C001,V007,3,800,5,2280.0,600,600
VTA02649,2025-10-07,P001,C014,V001,3,1200,15,3060.0,900,900
VTA02650,2025-07-06,P002,C014,V004,3,800,10,2160.0,600,600
VTA02651,2024-04-12,P004,C001,V005,2,300,15,510.0,200,200
VTA02652,2024-05-15,P005,C001,V002,4,100,0,400.0,60,160
VTA02653,2024-09-24,P004,C003,V002,2,300,15,510.0,200,200
VTA02654,2025-11-29,P003,C020,V008,5,150,15,637.5,90,300
VTA02655,2024-02-16,P004,C014,V006,1,300,5,285.0,200,100
VTA02656,2024-06-15,P004,C014,V005,5,300,10,1350.0,200,500
VTA02657,2025-12-18,P004,C002,V008,2,300,5,570.0,200,200
VTA02658,2024-11-10,P002,C004,V008,4,800,15,2720.0,600,800
VTA02659,2024-11-17,P002,C002,V005,4,800,15,2720.0,600,800
VTA02660,2025-02-23,P002,C004,V005,3,800,15,2040.0,600,600
VTA02661,2025-01-08,P004,C013,V008,1,300,5,285.0,200,100
VTA02662,2024-09-21,P002,C008,V008,4,800,10,2880.0,600,800
VTA02663,2024-10-01,P003,C004,V008,5,150,15,637.5,90,300
VTA02664,2025-03-08,P004,C006,V005,5,300,10,1350.0,200,500
VTA02665,2025-11-19,P002,C007,V005,4,800,0,3200.0,600,800
VTA02666,2024-10-06,P002,C018,V005,5,800,15,3400.0,600,1000
VTA02667,2024-08-15,P001,C009,V006,1,1200,10,1080.0,900,300
VTA02668,2025-10-31,P005,C003,V006,1,100,10,90.0,60,40
VTA02669,2024-01-28,P004,C011,V001,2,300,10,540.0,200,200
VTA02670,2025-03-22,P002,C017,V006,3,800,15,2040.0,600,600
VTA02671,2025-03-28,P005,C011,V005,5,100,5,475.0,60,200
VTA02672,2025-12-02,P004,C011,V004,4,300,5,1140.0,200,400
VTA02673,2025-05-24,P003,C017,V002,1,150,10,135.0,90,60
VTA02674,2025-07-05,P003,C007,V006,1,150,15,127.5,90,60
VTA02675,2025-02-17,P001,C015,V008,3,1200,5,3420.0,900,900
VTA02676,2025-07-09,P004,C008,V004,4,300,0,1200.0,200,400
VTA02677,2025-08-30,P004,C018,V004,3,300,0,900.0,200,300
VTA02678,2024-09-01,P002,C010,V009,3,800,10,2160.0,600,600
VTA02679,2024-06-23,P005,C013,V001,4,100,0,400.0,60,160
VTA02680,2025-08-24,P004,C001,V005,3,300,15,765.0,200,300
VTA02681,2024-05-04,P005,C016,V004,1,100,15,85.0,60,40
VTA02682,2024-06-12,P005,C005,V001,4,100,15,340.0,60,160
VTA02683,2024-05-24,P002,C010,V006,1,800,5,760.0,600,200
VTA02684,2024-05-07,P004,C018,V006,1,300,10,270.0,200,100
VTA02685,2025-11-01,P002,C010,V007,3,800,5,2280.0,600,600
VTA02686,2024-07-28,P004,C015,V010,5,300,0,1500.0,200,500
VTA02687,2025-02-17,P005,C017,V002,3,100,15,255.0,60,120
VTA02688,2024-12-18,P004,C007,V003,1,300,5,285.0,200,100
VTA02689,2024-05-20,P004,C013,V003,4,300,15,1020.0,200,400
VTA02690,2025-04-11,P001,C004,V002,5,1200,0,6000.0,900,1500
VTA02691,2024-07-08,P004,C010,V004,3,300,5,855.0,200,300
VTA02692,2024-06-29,P002,C014,V002,3,800,5,2280.0,600,600
VTA02693,2024-04-04,P003,C013,V007,5,150,5,712.5,90,300
VTA02694,2024-09-17,P004,C014,V007,5,300,0,1500.0,200,500
VTA02695,2024-10-01,P002,C016,V010,3,800,5,2280.0,600,600
VTA02696,2025-03-11,P005,C007,V003,5,100,5,475.0,60,200
VTA02697,2024-01-20,P005,C009,V006,2,100,5,190.0,60,80
VTA02698,2024-03-01,P004,C017,V005,1,300,0,300.0,200,100
VTA02699,2025-06-24,P005,C011,V002,4,100,5,380.0,60,160
VTA02700,2024-10-22,P002,C002,V005,1,800,0,800.0,600,200
VTA02701,2024-03-23,P002,C016,V002,2,800,5,1520.0,600,400
VTA02702,2025-02-17,P001,C020,V008,1,1200,10,1080.0,900,300
VTA02703,2025-07-28,P001,C011,V004,3,1200,15,3060.0,900,900
VTA02704,2024-09-03,P004,C018,V010,5,300,0,1500.0,200,500
VTA02705,2024-04-18,P002,C001,V009,5,800,0,4000.0,600,1000
VTA02706,2025-02-28,P002,C002,V001,5,800,10,3600.0,600,1000
VTA02707,2024-08-22,P001,C019,V001,1,1200,0,1200.0,900,300
VTA02708,2025-11-07,P002,C013,V010,4,800,10,2880.0,600,800
VTA02709,2024-01-05,P005,C013,V001,5,100,10,450.0,60,200
VTA02710,2025-12-12,P004,C003,V004,2,300,10,540.0,200,200
VTA02711,2024-03-19,P002,C011,V004,3,800,10,2160.0,600,600
VTA02712,2025-03-31,P002,C007,V001,4,800,10,2880.0,600,800
VTA02713,2024-09-14,P004,C018,V001,4,300,15,1020.0,200,400
VTA02714,2024-02-18,P001,C013,V004,5,1200,15,5100.0,900,1500
VTA02715,2025-02-16,P003,C019,V002,5,150,15,637.5,90,300
VTA02716,2024-04-13,P004,C007,V004,3,300,5,855.0,200,300
VTA02717,2025-07-30,P004,C003,V007,4,300,15,1020.0,200,400
VTA02718,2024-11-03,P001,C013,V005,5,1200,15,5100.0,900,1500
VTA02719,2024-05-07,P004,C013,V006,1,300,5,285.0,200,100
VTA02720,2025-09-09,P004,C013,V005,2,300,0,600.0,200,200
VTA02721,2025-11-16,P002,C011,V001,4,800,0,3200.0,600,800
VTA02722,2025-04-06,P004,C010,V010,4,300,0,1200.0,200,400
VTA02723,2024-09-03,P004,C014,V010,2,300,5,570.0,200,200
VTA02724,2025-07-20,P005,C012,V010,1,100,15,85.0,60,40
VTA02725,2025-01-02,P005,C007,V003,3,100,15,255.0,60,120
VTA02726,2025-10-15,P003,C007,V008,3,150,0,450.0,90,180
VTA02727,2024-08-31,P001,C016,V009,1,1200,15,1020.0,900,300
VTA02728,2024-01-13,P004,C011,V007,2,300,5,570.0,200,200
VTA02729,2025-02-03,P004,C006,V008,3,300,5,855.0,200,300
VTA02730,2025-07-03,P002,C004,V008,1,800,0,800.0,600,200
VTA02731,2024-06-26,P004,C016,V003,5,300,0,1500.0,200,500
VTA02732,2024-11-23,P001,C001,V010,2,1200,15,2040.0,900,600
VTA02733,2024-02-11,P003,C003,V007,4,150,5,570.0,90,240
VTA02734,2024-09-14,P001,C013,V008,3,1200,0,3600.0,900,900
VTA02735,2024-03-18,P002,C017,V001,4,800,10,2880.0,600,800
VTA02736,2025-05-21,P004,C018,V003,2,300,10,540.0,200,200
VTA02737,2024-08-20,P003,C003,V004,4,150,0,600.0,90,240
VTA02738,2025-06-29,P004,C020,V008,2,300,5,570.0,200,200
VTA02739,2024-03-29,P002,C020,V008,2,800,10,1440.0,600,400
VTA02740,2024-07-07,P002,C018,V002,3,800,5,2280.0,600,600
VTA02741,2025-09-11,P002,C003,V005,5,800,15,3400.0,600,1000
VTA02742,2025-03-26,P002,C018,V003,5,800,15,3400.0,600,1000
VTA02743,2024-12-12,P002,C005,V006,5,800,0,4000.0,600,1000
VTA02744,2024-09-30,P001,C010,V004,2,1200,0,2400.0,900,600
VTA02745,2024-10-07,P005,C017,V010,5,100,15,425.0,60,200
VTA02746,2024-05-16,P001,C015,V006,4,1200,5,4560.0,900,1200
VTA02747,2024-01-28,P001,C015,V008,5,1200,15,5100.0,900,1500
VTA02748,2025-07-19,P004,C013,V004,5,300,15,1275.0,200,500
VTA02749,2024-11-23,P001,C010,V009,1,1200,10,1080.0,900,300
VTA02750,2024-09-10,P002,C004,V005,5,800,5,3800.0,600,1000
VTA02751,2025-08-10,P002,C013,V010,3,800,15,2040.0,600,600
VTA02752,2024-09-14,P004,C006,V008,2,300,0,600.0,200,200
VTA02753,2024-02-13,P003,C006,V008,3,150,0,450.0,90,180
VTA02754,2024-05-16,P005,C002,V002,2,100,15,170.0,60,80
VTA02755,2025-02-20,P004,C002,V009,2,300,15,510.0,200,200
VTA02756,2024-07-18,P005,C012,V007,5,100,15,425.0,60,200
VTA02757,2025-08-06,P002,C001,V007,5,800,5,3800.0,600,1000
VTA02758,2024-12-04,P005,C010,V001,3,100,15,255.0,60,120
VTA02759,2025-09-08,P004,C006,V002,2,300,15,510.0,200,200
VTA02760,2024-01-30,P002,C001,V005,4,800,0,3200.0,600,800
VTA02761,2025-08-05,P005,C006,V005,2,100,0,200.0,60,80
VTA02762,2025-05-18,P004,C005,V002,3,300,5,855.0,200,300
VTA02763,2025-06-18,P002,C017,V007,4,800,5,3040.0,600,800
VTA02764,2025-09-12,P004,C008,V010,2,300,15,510.0,200,200
VTA02765,2025-12-29,P001,C017,V004,3,1200,10,3240.0,900,900
VTA02766,2024-09-29,P003,C013,V010,5,150,10,675.0,90,300
VTA02767,2024-08-14,P005,C017,V002,4,100,0,400.0,60,160
VTA02768,2025-12-15,P005,C012,V010,4,100,10,360.0,60,160
VTA02769,2025-07-02,P001,C008,V010,2,1200,10,2160.0,900,600
VTA02770,2024-03-16,P005,C018,V001,2,100,0,200.0,60,80
VTA02771,2024-04-03,P004,C002,V003,2,300,5,570.0,200,200
VTA02772,2025-01-21,P004,C016,V007,5,300,10,1350.0,200,500
VTA02773,2025-06-16,P005,C005,V008,2,100,0,200.0,60,80
VTA02774,2024-03-25,P003,C001,V001,5,150,5,712.5,90,300
VTA02775,2025-07-09,P004,C019,V004,3,300,15,765.0,200,300
VTA02776,2025-04-11,P004,C008,V005,2,300,15,510.0,200,200
VTA02777,2025-04-18,P005,C009,V007,4,100,10,360.0,60,160
VTA02778,2025-06-29,P004,C020,V008,5,300,5,1425.0,200,500
VTA02779,2024-09-29,P001,C001,V010,4,1200,0,4800.0,900,1200
VTA02780,2025-10-25,P001,C012,V001,3,1200,15,3060.0,900,900
VTA02781,2024-06-04,P002,C002,V003,3,800,10,2160.0,600,600
VTA02782,2025-12-24,P003,C012,V004,2,150,0,300.0,90,120
VTA02783,2025-10-16,P003,C013,V002,4,150,10,540.0,90,240
VTA02784,2024-04-10,P003,C019,V006,1,150,10,135.0,90,60
VTA02785,2024-02-11,P005,C004,V007,3,100,10,270.0,60,120
VTA02786,2025-02-18,P004,C018,V006,5,300,10,1350.0,200,500
VTA02787,2025-01-07,P001,C017,V008,2,1200,15,2040.0,900,600
VTA02788,2024-03-30,P003,C017,V002,4,150,10,540.0,90,240
VTA02789,2025-02-25,P005,C012,V009,4,100,10,360.0,60,160
VTA02790,2024-09-01,P004,C005,V003,5,300,5,1425.0,200,500
VTA02791,2024-09-29,P003,C005,V007,5,150,0,750.0,90,300
VTA02792,2024-07-12,P002,C017,V004,5,800,10,3600.0,600,1000
VTA02793,2025-10-30,P002,C018,V001,2,800,10,1440.0,600,400
VTA02794,2024-10-14,P001,C002,V007,3,1200,10,3240.0,900,900
VTA02795,2025-07-05,P003,C001,V010,4,150,10,540.0,90,240
VTA02796,2024-05-18,P005,C014,V003,5,100,5,475.0,60,200
VTA02797,2024-07-08,P003,C004,V009,4,150,0,600.0,90,240
VTA02798,2024-04-13,P005,C013,V001,3,100,5,285.0,60,120
VTA02799,2024-11-12,P005,C011,V007,4,100,5,380.0,60,160
VTA02800,2024-10-28,P001,C009,V009,1,1200,0,1200.0,900,300
VTA02801,2025-05-03,P002,C004,V008,4,800,15,2720.0,600,800
VTA02802,2024-01-17,P004,C013,V001,5,300,5,1425.0,200,500
VTA02803,2024-09-06,P003,C011,V007,5,150,5,712.5,90,300
VTA02804,2024-07-22,P002,C008,V004,2,800,0,1600.0,600,400
VTA02805,2024-12-06,P001,C009,V008,1,1200,10,1080.0,900,300
VTA02806,2025-10-06,P002,C009,V001,4,800,0,3200.0,600,800
VTA02807,2024-03-09,P004,C020,V002,2,300,0,600.0,200,200
VTA02808,2024-09-24,P001,C015,V006,1,1200,15,1020.0,900,300
VTA02809,2025-05-12,P005,C016,V005,1,100,10,90.0,60,40
VTA02810,2025-03-02,P004,C010,V008,2,300,5,570.0,200,200
VTA02811,2024-03-02,P003,C019,V007,1,150,10,135.0,90,60
VTA02812,2024-04-09,P004,C013,V002,1,300,0,300.0,200,100
VTA02813,2025-02-05,P004,C002,V007,4,300,0,1200.0,200,400
VTA02814,2024-10-24,P001,C011,V006,2,1200,10,2160.0,900,600
VTA02815,2024-03-30,P002,C007,V003,5,800,0,4000.0,600,1000
VTA02816,2025-08-24,P004,C008,V005,1,300,10,270.0,200,100
VTA02817,2025-02-24,P001,C003,V006,5,1200,5,5700.0,900,1500
VTA02818,2025-09-13,P004,C014,V002,2,300,0,600.0,200,200
VTA02819,2025-10-11,P001,C006,V004,1,1200,0,1200.0,900,300
VTA02820,2025-02-18,P002,C019,V001,5,800,10,3600.0,600,1000
VTA02821,2024-01-09,P001,C006,V006,2,1200,15,2040.0,900,600
VTA02822,2025-11-05,P003,C019,V002,5,150,5,712.5,90,300
VTA02823,2025-06-07,P003,C008,V005,5,150,0,750.0,90,300
VTA02824,2024-10-19,P004,C019,V009,1,300,5,285.0,200,100
VTA02825,2024-03-19,P001,C003,V004,1,1200,5,1140.0,900,300
VTA02826,2025-11-03,P004,C008,V009,3,300,15,765.0,200,300
VTA02827,2025-01-09,P002,C009,V004,4,800,10,2880.0,600,800
VTA02828,2025-02-21,P004,C017,V005,1,300,10,270.0,200,100
VTA02829,2024-03-21,P001,C002,V009,4,1200,5,4560.0,900,1200
VTA02830,2024-11-30,P001,C008,V003,2,1200,15,2040.0,900,600
VTA02831,2024-01-03,P001,C020,V002,1,1200,10,1080.0,900,300
VTA02832,2025-05-24,P001,C013,V005,3,1200,5,3420.0,900,900
VTA02833,2024-05-17,P001,C017,V006,1,1200,5,1140.0,900,300
VTA02834,2024-08-14,P003,C016,V001,1,150,15,127.5,90,60
VTA02835,2024-03-08,P003,C014,V006,5,150,15,637.5,90,300
VTA02836,2025-02-18,P003,C003,V007,4,150,10,540.0,90,240
VTA02837,2025-03-17,P004,C018,V004,5,300,15,1275.0,200,500
VTA02838,2024-08-27,P003,C009,V004,2,150,10,270.0,90,120
VTA02839,2024-12-10,P001,C020,V001,5,1200,5,5700.0,900,1500
VTA02840,2024-11-13,P001,C013,V010,4,1200,5,4560.0,900,1200
VTA02841,2024-08-30,P005,C003,V001,5,100,5,475.0,60,200
VTA02842,2024-10-30,P004,C016,V002,3,300,15,765.0,200,300
VTA02843,2025-02-06,P003,C002,V009,4,150,5,570.0,90,240
VTA02844,2024-09-06,P005,C019,V009,3,100,5,285.0,60,120
VTA02845,2025-01-11,P004,C004,V010,2,300,15,510.0,200,200
VTA02846,2025-03-21,P003,C015,V006,2,150,15,255.0,90,120
VTA02847,2024-09-02,P003,C004,V008,3,150,5,427.5,90,180
VTA02848,2024-01-25,P001,C014,V004,2,1200,15,2040.0,900,600
VTA02849,2024-06-04,P004,C016,V006,2,300,0,600.0,200,200
VTA02850,2025-05-15,P002,C010,V003,3,800,0,2400.0,600,600
VTA02851,2025-11-24,P003,C012,V004,5,150,5,712.5,90,300
VTA02852,2024-04-03,P005,C015,V008,4,100,15,340.0,60,160
VTA02853,2024-05-06,P003,C019,V005,5,150,10,675.0,90,300
VTA02854,2024-01-01,P004,C016,V008,3,300,5,855.0,200,300
VTA02855,2024-04-18,P002,C004,V004,3,800,15,2040.0,600,600
VTA02856,2025-09-29,P003,C012,V009,1,150,0,150.0,90,60
VTA02857,2024-09-04,P001,C002,V004,2,1200,15,2040.0,900,600
VTA02858,2025-12-31,P002,C003,V008,4,800,10,2880.0,600,800
VTA02859,2024-02-06,P005,C004,V002,4,100,0,400.0,60,160
VTA02860,2025-11-12,P002,C015,V005,5,800,5,3800.0,600,1000
VTA02861,2024-07-10,P002,C013,V003,5,800,0,4000.0,600,1000
VTA02862,2025-06-12,P003,C013,V008,1,150,10,135.0,90,60
VTA02863,2025-03-20,P005,C019,V002,4,100,15,340.0,60,160
VTA02864,2025-07-29,P001,C008,V010,1,1200,5,1140.0,900,300
VTA02865,2025-03-17,P004,C001,V004,3,300,10,810.0,200,300
VTA02866,2025-06-05,P001,C007,V006,1,1200,10,1080.0,900,300
VTA02867,2024-06-08,P004,C015,V010,2,300,0,600.0,200,200
VTA02868,2024-08-25,P002,C017,V006,3,800,0,2400.0,600,600
VTA02869,2024-12-02,P003,C017,V010,3,150,0,450.0,90,180
VTA02870,2024-07-29,P005,C018,V009,1,100,15,85.0,60,40
VTA02871,2025-09-26,P003,C020,V002,4,150,10,540.0,90,240
VTA02872,2024-02-29,P001,C017,V004,4,1200,15,4080.0,900,1200
VTA02873,2024-02-06,P004,C001,V009,4,300,0,1200.0,200,400
VTA02874,2024-07-25,P004,C018,V004,1,300,15,255.0,200,100
VTA02875,2024-06-10,P004,C008,V004,3,300,5,855.0,200,300
VTA02876,2024-08-12,P001,C015,V007,1,1200,0,1200.0,900,300
VTA02877,2024-04-22,P003,C008,V002,3,150,10,405.0,90,180
VTA02878,2024-09-24,P003,C007,V001,2,150,10,270.0,90,120
VTA02879,2025-08-18,P002,C010,V008,3,800,10,2160.0,600,600
VTA02880,2024-05-12,P002,C020,V001,4,800,5,3040.0,600,800
VTA02881,2024-10-17,P004,C017,V003,2,300,10,540.0,200,200
VTA02882,2025-02-08,P002,C018,V010,1,800,10,720.0,600,200
VTA02883,2025-12-12,P001,C014,V006,2,1200,0,2400.0,900,600
VTA02884,2024-06-09,P005,C002,V010,3,100,15,255.0,60,120
VTA02885,2025-04-07,P005,C013,V003,1,100,10,90.0,60,40
VTA02886,2024-10-01,P003,C006,V009,5,150,15,637.5,90,300
VTA02887,2024-08-19,P005,C013,V003,1,100,0,100.0,60,40
VTA02888,2025-03-17,P003,C013,V006,5,150,15,637.5,90,300
VTA02889,2024-01-15,P003,C012,V005,5,150,5,712.5,90,300
VTA02890,2025-08-26,P001,C019,V010,5,1200,5,5700.0,900,1500
VTA02891,2025-01-09,P002,C010,V004,2,800,15,1360.0,600,400
VTA02892,2025-04-01,P005,C003,V005,4,100,5,380.0,60,160
VTA02893,2025-04-19,P001,C013,V008,2,1200,10,2160.0,900,600
VTA02894,2025-12-06,P002,C014,V007,2,800,15,1360.0,600,400
VTA02895,2025-09-08,P004,C014,V007,3,300,15,765.0,200,300
VTA02896,2024-01-19,P003,C019,V001,4,150,5,570.0,90,240
VTA02897,2024-04-16,P001,C005,V003,5,1200,0,6000.0,900,1500
VTA02898,2024-07-11,P004,C017,V003,5,300,15,1275.0,200,500
VTA02899,2024-07-10,P001,C014,V009,3,1200,5,3420.0,900,900
VTA02900,2025-10-18,P003,C018,V001,4,150,5,570.0,90,240
VTA02901,2025-02-22,P004,C008,V002,4,300,10,1080.0,200,400
VTA02902,2025-04-17,P005,C005,V001,2,100,15,170.0,60,80
VTA02903,2025-01-11,P003,C002,V010,5,150,5,712.5,90,300
VTA02904,2024-03-09,P004,C003,V009,3,300,5,855.0,200,300
VTA02905,2025-07-12,P003,C019,V006,3,150,15,382.5,90,180
VTA02906,2024-12-26,P004,C017,V006,4,300,0,1200.0,200,400
VTA02907,2024-09-26,P002,C013,V010,4,800,15,2720.0,600,800
VTA02908,2025-05-31,P002,C004,V002,4,800,10,2880.0,600,800
VTA02909,2025-03-03,P005,C009,V010,2,100,15,170.0,60,80
VTA02910,2024-10-23,P004,C011,V007,4,300,15,1020.0,200,400
VTA02911,2025-10-15,P002,C015,V010,1,800,15,680.0,600,200
VTA02912,2024-05-06,P003,C016,V005,5,150,10,675.0,90,300
VTA02913,2024-12-29,P003,C001,V009,3,150,5,427.5,90,180
VTA02914,2024-11-14,P004,C013,V001,5,300,10,1350.0,200,500
VTA02915,2024-04-16,P003,C019,V008,3,150,5,427.5,90,180
VTA02916,2025-12-19,P003,C005,V007,1,150,15,127.5,90,60
VTA02917,2024-03-01,P004,C019,V002,5,300,0,1500.0,200,500
VTA02918,2024-10-04,P002,C010,V002,3,800,5,2280.0,600,600
VTA02919,2025-07-29,P004,C009,V005,3,300,10,810.0,200,300
VTA02920,2024-05-03,P002,C011,V009,4,800,15,2720.0,600,800
VTA02921,2025-12-19,P004,C013,V007,4,300,10,1080.0,200,400
VTA02922,2025-03-06,P004,C016,V004,4,300,0,1200.0,200,400
VTA02923,2024-05-22,P003,C014,V004,5,150,0,750.0,90,300
VTA02924,2024-04-01,P005,C002,V003,3,100,10,270.0,60,120
VTA02925,2025-07-28,P001,C017,V008,1,1200,10,1080.0,900,300
VTA02926,2025-02-26,P002,C005,V009,1,800,15,680.0,600,200
VTA02927,2024-04-08,P005,C020,V002,5,100,0,500.0,60,200
VTA02928,2024-05-05,P004,C012,V004,1,300,15,255.0,200,100
VTA02929,2025-11-02,P001,C012,V003,5,1200,10,5400.0,900,1500
VTA02930,2024-05-20,P004,C007,V005,2,300,15,510.0,200,200
VTA02931,2024-12-22,P004,C009,V007,1,300,15,255.0,200,100
VTA02932,2024-05-19,P005,C008,V009,1,100,0,100.0,60,40
VTA02933,2025-10-11,P003,C018,V006,4,150,0,600.0,90,240
VTA02934,2025-08-27,P001,C004,V006,3,1200,10,3240.0,900,900
VTA02935,2024-07-09,P003,C014,V008,4,150,10,540.0,90,240
VTA02936,2024-03-14,P003,C007,V002,3,150,0,450.0,90,180
VTA02937,2025-03-17,P003,C005,V010,1,150,15,127.5,90,60
VTA02938,2025-05-28,P002,C014,V003,4,800,5,3040.0,600,800
VTA02939,2025-06-02,P002,C015,V005,4,800,15,2720.0,600,800
VTA02940,2024-04-05,P003,C015,V009,3,150,5,427.5,90,180
VTA02941,2025-04-14,P004,C017,V009,5,300,10,1350.0,200,500
VTA02942,2024-09-06,P004,C019,V005,5,300,15,1275.0,200,500
VTA02943,2024-10-03,P001,C012,V003,4,1200,15,4080.0,900,1200
VTA02944,2024-01-25,P005,C011,V003,5,100,0,500.0,60,200
VTA02945,2024-10-30,P005,C020,V006,3,100,15,255.0,60,120
VTA02946,2025-09-08,P002,C015,V008,5,800,0,4000.0,600,1000
VTA02947,2025-04-02,P002,C007,V001,1,800,15,680.0,600,200
VTA02948,2024-10-29,P001,C020,V001,5,1200,15,5100.0,900,1500
VTA02949,2025-03-22,P003,C018,V006,1,150,5,142.5,90,60
VTA02950,2025-03-07,P005,C016,V007,1,100,5,95.0,60,40
VTA02951,2024-04-15,P004,C012,V006,2,300,0,600.0,200,200
VTA02952,2025-05-03,P005,C002,V004,1,100,5,95.0,60,40
